family_id,region,city,address,family_members_count,children_count,average_income,has_social_support,housing_type,family_category,registration_date,last_update_date,contact_phone,email,has_disabled_member,has_elderly_member,children_under_7,children_7_18,working_members,education_level,health_status
FAM-26312,Актобе,West Mario,sdv-id-JogRnS,3,2,241657.98,True,арендуемое жильё,малоимущая,2023-05-06,2025-03-07,+7 (957) 509-70-93,oholden@example.net,True,False,1,0,0,среднее,плохое
FAM-97180,Усть-Каменогорск,Paulhaven,sdv-id-LKwzMi,3,0,226877.62,False,арендуемое жильё,малоимущая,2022-05-09,2025-03-31,80311112168,amymendoza@example.org,True,False,0,0,3,среднее специальное,плохое
FAM-68942,Караганда,Thomasborough,sdv-id-jAdGGx,7,1,245094.86,False,арендуемое жильё,пенсионеры,2023-06-25,2025-06-07,+7 749 837 38 59,robinsonbrittany@example.org,True,True,0,1,4,среднее,плохое
FAM-89359,Нур-Султан,East Charles,sdv-id-VVYCvg,5,5,52293.85,True,квартира,пенсионеры,2021-01-15,2024-12-18,+76786613156,cooperann@example.net,False,True,1,0,0,среднее специальное,отличное
FAM-13420,Нур-Султан,East Leonard,sdv-id-YyfLzK,5,1,350469.17,False,общежитие,малоимущая,2024-09-12,2025-05-04,+7 (982) 800-16-33,jeremy31@example.net,True,True,1,-1,1,среднее специальное,плохое
FAM-28616,Алматы,North Joel,sdv-id-mLJszc,1,0,159453.52,True,частный дом,инвалиды,2022-12-01,2025-06-17,81409046463,tracy68@example.com,True,False,0,0,0,начальное,плохое
FAM-41173,Алматы,Matthewchester,sdv-id-CSxGWx,4,1,150263.63,False,арендуемое жильё,малоимущая,2023-08-27,2025-06-17,83291734003,garciacaroline@example.org,True,True,0,0,0,среднее,удовлетворительное
FAM-20514,Нур-Султан,North April,sdv-id-qdrJMq,5,1,495102.07,False,частный дом,пенсионеры,2022-10-24,2025-06-17,+7 919 468 8887,johnsonjames@example.org,False,True,1,0,0,среднее специальное,хорошее
FAM-84990,Усть-Каменогорск,Andersonport,sdv-id-sEwQyW,3,1,274141.94,True,арендуемое жильё,малоимущая,2022-01-23,2024-10-14,8 (817) 754-41-34,alexandradougherty@example.org,True,True,0,1,0,высшее,плохое
FAM-14342,Караганда,Velasquezland,sdv-id-tKWNEP,1,1,189944.4,True,частный дом,многодетная,2021-03-24,2025-04-21,89735329438,ecox@example.net,True,False,1,0,0,начальное,плохое
FAM-67360,Усть-Каменогорск,Meaganville,sdv-id-NBXFcz,4,3,267719.2,False,частный дом,многодетная,2025-06-11,2025-06-18,8 (817) 633-9688,bmorgan@example.net,True,False,0,2,0,начальное,плохое
FAM-37569,Актобе,South Crystaltown,sdv-id-IiDwQH,5,3,65773.98,False,арендуемое жильё,малоимущая,2022-09-21,2025-06-17,+7 (800) 871-57-74,tsherman@example.net,False,False,0,0,1,среднее специальное,удовлетворительное
FAM-81567,Алматы,West Blake,sdv-id-SOAedo,3,1,219328.09,True,квартира,малоимущая,2022-11-30,2025-03-02,+78338597233,marygoodman@example.net,True,False,0,0,1,среднее специальное,плохое
FAM-51777,Актобе,Patricktown,sdv-id-drtovB,4,2,52293.85,True,квартира,малоимущая,2024-04-18,2025-06-17,+7 (974) 758-79-78,jacksonsandy@example.net,True,False,0,1,1,начальное,удовлетворительное
FAM-24595,Актобе,Christopherberg,sdv-id-clMHSb,2,0,304378.18,False,частный дом,пенсионеры,2021-09-08,2025-01-12,8 400 620 6519,austinlisa@example.org,True,True,0,0,0,высшее,плохое
FAM-32459,Нур-Султан,Cassandramouth,sdv-id-KVJyOO,2,0,150371.13,True,общежитие,обычная,2023-01-14,2025-06-17,+7 230 834 91 54,pcastro@example.com,False,True,0,0,0,среднее,удовлетворительное
FAM-20328,Усть-Каменогорск,Rodriguezstad,sdv-id-wWHxsm,7,3,136806.53,True,частный дом,малоимущая,2021-12-31,2025-04-20,+7 552 630 9658,richard67@example.com,False,False,0,1,3,среднее специальное,хорошее
FAM-84990,Караганда,Travisland,sdv-id-VwOIna,5,3,181961.31,True,квартира,обычная,2024-09-04,2024-10-22,+7 273 991 90 41,michellebright@example.com,True,True,0,1,0,высшее,удовлетворительное
FAM-87708,Тараз,East Christopher,sdv-id-EwHrez,7,3,217486.9,True,частный дом,пенсионеры,2021-05-24,2023-11-02,+7 749 837 38 59,wendy09@example.org,True,True,0,1,1,среднее специальное,удовлетворительное
FAM-97401,Алматы,Valdezchester,sdv-id-tzbvFQ,7,3,52293.85,False,частный дом,многодетная,2023-07-07,2025-06-17,80472815180,larajennifer@example.org,False,False,1,0,2,среднее специальное,отличное
FAM-61002,Шымкент,Hunttown,sdv-id-xdhvAr,5,2,459754.05,False,арендуемое жильё,малоимущая,2021-10-17,2024-12-24,8 779 700 64 55,austinkatherine@example.org,False,True,0,0,1,среднее специальное,хорошее
FAM-32459,Караганда,Donnafurt,sdv-id-RuDsVS,7,0,308865.89,False,арендуемое жильё,инвалиды,2021-12-18,2025-06-17,8 043 102 7199,christopher68@example.org,True,False,0,-1,1,высшее,удовлетворительное
FAM-58857,Шымкент,North Richard,sdv-id-xIhcNP,6,0,220091.71,True,арендуемое жильё,обычная,2022-02-19,2024-08-22,8 (662) 916-6360,uschmidt@example.net,False,False,0,-2,0,среднее,удовлетворительное
FAM-55453,Павлодар,Alexandermouth,sdv-id-BQrMSu,4,3,52293.85,False,арендуемое жильё,малоимущая,2025-06-11,2025-06-17,8 (282) 602-71-40,wadekristen@example.com,False,True,0,0,0,начальное,хорошее
FAM-68527,Павлодар,Robertland,sdv-id-DRHyri,6,0,90778.08,True,общежитие,малоимущая,2023-04-03,2025-06-17,+7 552 630 9658,nathan71@example.org,True,False,0,0,5,начальное,удовлетворительное
FAM-32459,Усть-Каменогорск,West Joelfort,sdv-id-hyjgGR,8,0,450783.09,False,арендуемое жильё,инвалиды,2023-08-22,2025-06-17,+7 (376) 206-0020,ramirezkimberly@example.net,True,False,0,0,4,высшее,хорошее
FAM-26312,Караганда,Danielsville,sdv-id-RxRfxA,6,5,165253.52,True,арендуемое жильё,малоимущая,2023-02-23,2024-09-24,+7 (036) 951-8736,martinjohn@example.com,False,True,0,0,0,высшее,удовлетворительное
FAM-11364,Нур-Султан,East Danabury,sdv-id-ypTRVQ,5,0,327996.87,False,общежитие,обычная,2021-08-24,2025-06-17,8 263 795 0349,lance14@example.com,False,True,0,0,1,высшее,удовлетворительное
FAM-78669,Усть-Каменогорск,Williamsonmouth,sdv-id-smpvZM,7,5,487811.31,False,общежитие,малоимущая,2021-07-06,2025-06-17,+7 (974) 758-79-78,yatesbarbara@example.net,False,True,0,0,1,среднее специальное,хорошее
FAM-68573,Нур-Султан,Carrville,sdv-id-Btcnra,6,4,67584.65,True,частный дом,инвалиды,2024-04-07,2024-07-04,+7 (028) 072-1318,steven81@example.net,True,False,0,0,0,высшее,удовлетворительное
FAM-28780,Павлодар,New Anaside,sdv-id-TuHzcS,6,3,434242.36,False,квартира,пенсионеры,2023-06-07,2025-06-17,8 (505) 685-44-05,sanderslisa@example.net,False,True,0,0,0,высшее,отличное
FAM-96634,Актобе,Lake Paul,sdv-id-QcooTT,3,3,312459.34,False,общежитие,инвалиды,2021-11-13,2022-12-11,8 225 165 3061,michellemaldonado@example.org,True,False,0,0,0,высшее,хорошее
FAM-17664,Тараз,Aguirremouth,sdv-id-geEdAX,6,3,488406.16,False,квартира,пенсионеры,2023-09-05,2025-02-22,+7 (362) 021-95-55,dominguezmichael@example.com,False,True,0,0,2,высшее,отличное
FAM-84102,Шымкент,East Janice,sdv-id-zydsIK,5,3,113413.45,True,частный дом,многодетная,2022-04-25,2025-04-19,+7 (844) 800-3774,anneblake@example.net,False,False,0,-1,1,среднее специальное,отличное
FAM-80733,Караганда,New Megan,sdv-id-ehdGPw,2,1,61436.49,True,общежитие,обычная,2021-06-11,2025-06-17,+7 919 468 8887,marcuspollard@example.org,False,False,0,1,0,среднее,плохое
FAM-55453,Нур-Султан,Ericahaven,sdv-id-SCNkIC,6,4,259819.78,False,частный дом,пенсионеры,2023-05-19,2025-06-17,8 259 940 51 19,clayton96@example.net,True,True,1,0,1,среднее,плохое
FAM-75420,Шымкент,Breannachester,sdv-id-cXeBPZ,7,3,432323.65,False,частный дом,многодетная,2021-02-08,2025-05-09,+76786613156,tiffanyarroyo@example.com,True,True,1,-1,3,высшее,удовлетворительное
FAM-80535,Тараз,Baldwinshire,sdv-id-znUZFw,6,0,169312.87,True,частный дом,малоимущая,2025-06-11,2025-06-13,8 (957) 310-3283,lwhitehead@example.org,False,True,0,0,1,среднее,плохое
FAM-59251,Алматы,Lauraside,sdv-id-jTrdrM,7,0,280322.4,True,квартира,малоимущая,2022-10-25,2023-09-05,8 861 169 46 98,michaelcole@example.org,False,True,0,-1,1,начальное,плохое
FAM-75420,Караганда,Johnville,sdv-id-HetCXx,7,4,172760.1,True,арендуемое жильё,малоимущая,2021-04-15,2025-06-17,+7 (974) 758-79-78,martin89@example.net,True,False,0,1,1,начальное,плохое
FAM-82200,Усть-Каменогорск,East Susan,sdv-id-QAGsaP,7,3,253560.2,False,частный дом,пенсионеры,2023-02-27,2025-06-17,8 490 927 10 38,sarah53@example.net,True,True,0,0,1,высшее,плохое
FAM-70028,Тараз,Saraburgh,sdv-id-BlZbrq,8,5,63577.68,True,частный дом,малоимущая,2024-06-02,2025-03-11,+7 705 316 5198,martinezkimberly@example.org,False,False,0,2,2,высшее,отличное
FAM-81498,Нур-Султан,Taylorfurt,sdv-id-XDkHLz,3,0,173973.28,False,арендуемое жильё,инвалиды,2022-12-28,2025-06-17,8 721 228 11 94,woodwardamy@example.com,True,False,0,0,1,высшее,удовлетворительное
FAM-96634,Усть-Каменогорск,Simmonsfurt,sdv-id-VpQGwT,4,3,149361.31,True,частный дом,многодетная,2023-07-26,2025-06-17,8 (805) 257-75-36,watsonrickey@example.com,True,False,0,-1,0,высшее,плохое
FAM-61756,Алматы,North Robert,sdv-id-MRqbaJ,8,0,196911.05,False,частный дом,обычная,2023-11-28,2025-06-17,8 291 856 6227,wesleydavis@example.org,False,False,0,0,0,высшее,удовлетворительное
FAM-78420,Актобе,Scottburgh,sdv-id-rAyyui,5,3,155139.64,False,частный дом,многодетная,2022-01-06,2025-06-17,+7 (223) 877-4041,michaelturner@example.org,True,True,1,0,0,среднее,плохое
FAM-23362,Актобе,Smithhaven,sdv-id-cvuUMO,8,0,160486.25,True,общежитие,обычная,2025-05-11,2025-06-17,8 963 199 75 07,schultzkristine@example.net,True,False,0,0,1,высшее,плохое
FAM-51193,Павлодар,Jesseville,sdv-id-kOszEW,3,1,141633.02,False,арендуемое жильё,малоимущая,2025-05-16,2025-06-17,8 (957) 310-3283,steve90@example.net,True,False,0,-1,0,среднее,удовлетворительное
FAM-10477,Тараз,Port Johnport,sdv-id-LhMNPX,2,2,442349.19,False,частный дом,малоимущая,2022-09-26,2025-06-02,89682998752,xfoster@example.com,False,False,1,3,0,среднее специальное,отличное
FAM-38706,Павлодар,Castillostad,sdv-id-ZOpcix,6,5,307699.0,False,частный дом,многодетная,2024-06-05,2025-06-17,+7 163 355 9064,avillegas@example.org,False,True,1,3,1,среднее специальное,удовлетворительное
FAM-70028,Шымкент,New Denisefurt,sdv-id-XgjsJl,8,4,74594.61,False,арендуемое жильё,малоимущая,2025-06-11,2025-06-17,8 (485) 408-38-88,amiller@example.org,True,True,0,0,2,начальное,удовлетворительное
FAM-68911,Алматы,Waltermouth,sdv-id-AtgJuZ,4,0,497513.74,False,общежитие,малоимущая,2022-11-16,2025-06-17,8 411 483 7964,samuelpena@example.net,False,True,0,0,1,высшее,хорошее
FAM-27895,Нур-Султан,South Jeffrey,sdv-id-wpVXGT,2,2,88548.61,False,квартира,пенсионеры,2023-02-26,2024-03-14,+73042424138,matthew64@example.org,False,True,1,0,0,высшее,хорошее
FAM-53574,Павлодар,Darrellton,sdv-id-cHWtjy,6,5,130816.65,False,арендуемое жильё,малоимущая,2022-10-26,2025-06-17,8 (432) 314-2754,michaeljohnson@example.net,True,False,0,0,1,среднее,удовлетворительное
FAM-41173,Караганда,Atkinsside,sdv-id-WSMGud,3,0,251512.07,False,общежитие,пенсионеры,2022-09-12,2025-06-17,+7 (974) 758-79-78,timothyferguson@example.org,True,True,0,0,0,среднее специальное,удовлетворительное
FAM-24489,Караганда,Medinaport,sdv-id-GCtAhs,6,1,130409.51,False,частный дом,пенсионеры,2023-07-14,2025-06-17,+78338597233,jasonthompson@example.com,False,True,0,1,0,среднее,отличное
FAM-31857,Павлодар,Louisburgh,sdv-id-AjoOyB,2,2,263537.17,True,частный дом,малоимущая,2023-10-17,2025-05-08,+7 (874) 812-92-45,hernandezmaria@example.com,True,False,1,0,0,среднее специальное,плохое
FAM-17063,Тараз,Cassandrafort,sdv-id-MXwkfo,3,0,339733.91,False,квартира,инвалиды,2022-08-02,2025-06-17,82147347011,jordanrobert@example.org,True,False,0,0,0,высшее,удовлетворительное
FAM-55197,Усть-Каменогорск,Isaiahton,sdv-id-qEYQmY,6,0,354264.68,False,арендуемое жильё,малоимущая,2022-05-02,2025-06-17,+7 084 891 1621,jacksoncynthia@example.net,False,True,0,0,2,высшее,хорошее
FAM-20942,Шымкент,Hillmouth,sdv-id-IVIdbH,6,4,310525.5,False,общежитие,многодетная,2024-01-04,2025-06-17,+7 (605) 630-91-47,xespinoza@example.net,False,False,2,1,0,высшее,удовлетворительное
FAM-10477,Шымкент,West Jillianton,sdv-id-ExCtYg,4,0,412172.77,False,квартира,обычная,2023-10-20,2025-06-17,8 (672) 561-27-30,campbellmegan@example.net,True,True,0,-1,3,высшее,плохое
FAM-10403,Нур-Султан,West Nicholas,sdv-id-CFfSSC,8,0,424481.46,False,квартира,инвалиды,2025-06-11,2025-06-16,8 (931) 606-9472,cynthiadorsey@example.org,True,False,0,-2,1,высшее,хорошее
FAM-83494,Нур-Султан,East Haleystad,sdv-id-elWiGG,7,2,277996.14,True,арендуемое жильё,малоимущая,2022-10-21,2023-07-07,8 597 891 2192,michelle91@example.com,True,True,1,0,3,начальное,удовлетворительное
FAM-53709,Караганда,Lopezview,sdv-id-TxkqVd,1,0,431209.88,False,квартира,обычная,2022-09-10,2024-11-02,+7 (044) 004-99-85,crystal00@example.com,True,False,0,3,0,среднее специальное,удовлетворительное
FAM-10477,Усть-Каменогорск,West Douglas,sdv-id-CxIjyr,7,1,231665.89,False,арендуемое жильё,малоимущая,2022-04-21,2025-05-13,+7 (634) 885-3275,gjames@example.org,True,True,1,0,0,высшее,удовлетворительное
FAM-73455,Тараз,Bradyside,sdv-id-qbTBzy,7,2,282358.62,True,частный дом,пенсионеры,2024-07-16,2025-05-26,83274267741,erinbruce@example.org,True,True,1,1,1,высшее,удовлетворительное
FAM-25208,Алматы,South Amber,sdv-id-DDCDAw,7,1,319443.71,False,арендуемое жильё,малоимущая,2023-03-17,2025-06-17,+73005272781,clayton56@example.com,False,True,0,1,3,среднее специальное,отличное
FAM-14606,Алматы,Lake George,sdv-id-VhXHSb,6,0,331909.48,False,квартира,малоимущая,2023-02-05,2025-05-30,8 263 795 0349,jon17@example.net,True,False,0,0,1,среднее специальное,удовлетворительное
FAM-40661,Караганда,Lake Jodi,sdv-id-xAagiU,3,1,337127.07,False,квартира,пенсионеры,2021-10-02,2025-06-17,83291734003,sarahsimpson@example.com,True,True,0,4,0,высшее,удовлетворительное
FAM-20514,Актобе,Wilsonhaven,sdv-id-XFEpev,2,0,379813.13,False,квартира,пенсионеры,2022-12-20,2025-06-17,8 040 520 3766,justin06@example.net,True,True,0,0,0,высшее,удовлетворительное
FAM-45250,Усть-Каменогорск,East Shannonshire,sdv-id-qkyPSY,5,4,52293.85,False,квартира,многодетная,2021-02-25,2025-03-20,+73005272781,lori50@example.net,True,False,0,1,0,среднее,плохое
FAM-24489,Павлодар,Port Danielle,sdv-id-EwIOyp,8,3,328960.21,True,общежитие,обычная,2021-07-11,2023-07-13,8 (062) 057-48-68,nhamilton@example.com,True,False,0,1,1,высшее,удовлетворительное
FAM-14912,Усть-Каменогорск,Cookstad,sdv-id-ZTBmZY,3,3,300236.66,False,частный дом,многодетная,2023-10-05,2025-03-17,8 (224) 295-6155,martinezkim@example.org,False,False,0,1,2,высшее,хорошее
FAM-75723,Караганда,New Penny,sdv-id-JjOKtC,8,1,111642.03,True,арендуемое жильё,малоимущая,2023-02-19,2025-06-17,8 (808) 187-4692,thomasgraham@example.net,True,False,1,-1,0,высшее,хорошее
FAM-24595,Усть-Каменогорск,Hernandezshire,sdv-id-ySGjev,6,5,366763.98,False,частный дом,инвалиды,2025-02-22,2025-06-17,+7 (468) 312-1022,ahill@example.org,True,False,1,0,0,высшее,удовлетворительное
FAM-45250,Павлодар,Jacksonmouth,sdv-id-JUmmRW,5,0,143000.49,True,арендуемое жильё,малоимущая,2023-11-25,2025-02-04,8 597 891 2192,todd44@example.net,True,False,0,-1,1,среднее,плохое
FAM-38996,Тараз,Shawnmouth,sdv-id-UVczsp,3,0,138199.87,True,общежитие,обычная,2020-12-22,2025-03-18,+75751190473,shannonshelton@example.com,True,False,0,0,0,высшее,удовлетворительное
FAM-30864,Актобе,Wardport,sdv-id-IyfhLp,2,0,313953.33,False,квартира,инвалиды,2024-11-22,2025-06-17,8 874 336 3511,donaldgregory@example.org,True,False,0,-1,1,высшее,хорошее
FAM-50398,Алматы,Kleinberg,sdv-id-UNEFRf,8,5,245308.04,False,общежитие,многодетная,2021-08-22,2025-06-17,+7 (957) 898-0612,savagemichael@example.net,False,False,0,-1,2,среднее,хорошее
FAM-82200,Караганда,Marshallton,sdv-id-VAhLqR,6,5,465212.02,False,квартира,малоимущая,2023-01-11,2025-02-04,8 597 002 5922,ksmith@example.org,True,False,0,1,1,высшее,удовлетворительное
FAM-34275,Актобе,North Aaron,sdv-id-lgijWB,8,1,497513.74,False,общежитие,малоимущая,2023-04-08,2025-06-17,8 460 205 6371,pfrench@example.com,False,False,1,0,3,высшее,отличное
FAM-59859,Караганда,Kevinville,sdv-id-qqbrjV,2,2,214104.14,False,общежитие,многодетная,2023-11-12,2025-06-17,8 (086) 740-19-20,jonathan48@example.net,False,False,1,-1,1,среднее,хорошее
FAM-67360,Караганда,Stevenburgh,sdv-id-KLnacC,7,0,368335.39,False,частный дом,пенсионеры,2023-07-12,2025-06-17,8 (951) 530-7407,john26@example.com,False,True,0,-1,1,высшее,удовлетворительное
FAM-17789,Усть-Каменогорск,Careyhaven,sdv-id-WSdMJg,7,1,252169.17,True,квартира,малоимущая,2021-08-23,2025-06-17,8 600 132 28 11,timothymunoz@example.com,True,False,1,1,1,среднее,плохое
FAM-26017,Нур-Султан,West Christopher,sdv-id-nUuoGi,6,5,271811.51,False,частный дом,многодетная,2022-10-05,2025-06-17,88696809811,qgarrett@example.com,False,False,0,0,0,высшее,плохое
FAM-30201,Усть-Каменогорск,Gutierrezside,sdv-id-iSSMeD,3,1,123062.79,False,арендуемое жильё,малоимущая,2025-05-21,2025-06-09,8 779 700 64 55,vwalls@example.net,True,False,1,-1,1,высшее,удовлетворительное
FAM-72135,Актобе,Samuelhaven,sdv-id-WyMIxR,6,5,272936.97,True,частный дом,пенсионеры,2021-11-10,2022-06-19,+7 919 468 8887,natasha19@example.org,True,True,1,1,0,начальное,плохое
FAM-33360,Усть-Каменогорск,Rebeccaview,sdv-id-ElRhlF,4,0,497513.74,False,частный дом,малоимущая,2024-01-27,2025-06-17,8 968 634 6334,nixonalexis@example.org,True,False,0,0,3,высшее,удовлетворительное
FAM-38880,Павлодар,North Markland,sdv-id-cPMgYC,3,2,164039.19,False,квартира,обычная,2022-04-30,2025-06-17,8 096 170 84 09,thomaswilliam@example.net,True,True,0,3,0,высшее,плохое
FAM-19646,Караганда,Juliafort,sdv-id-CWmMkD,5,0,468192.85,False,частный дом,пенсионеры,2022-03-27,2025-06-17,80704169634,blopez@example.com,False,True,0,-1,1,среднее специальное,хорошее
FAM-11516,Актобе,Teresastad,sdv-id-PgLfim,1,1,280219.9,True,арендуемое жильё,малоимущая,2025-06-11,2025-06-13,+7 (912) 824-4845,brownsheila@example.com,True,False,1,-1,0,среднее,удовлетворительное
FAM-11501,Усть-Каменогорск,Ramirezbury,sdv-id-atFKaM,3,2,138068.83,True,частный дом,обычная,2023-02-09,2025-06-17,+7 544 381 3405,gonzaleztiffany@example.com,True,False,0,0,1,начальное,плохое
FAM-63949,Актобе,Cynthiachester,sdv-id-SCuakz,2,2,98203.79,True,квартира,многодетная,2022-02-01,2025-06-17,+7 (304) 041-1057,molly12@example.com,True,True,0,2,0,среднее специальное,плохое
FAM-11501,Актобе,North Cynthia,sdv-id-nXYdXY,2,0,129161.49,True,квартира,пенсионеры,2025-06-11,2025-06-17,8 044 502 1214,rhurley@example.com,False,True,0,0,1,среднее,хорошее
FAM-33845,Шымкент,Jamesbury,sdv-id-oIDOyq,5,0,156068.82,True,частный дом,инвалиды,2023-01-01,2025-06-17,8 (749) 002-37-16,larrywalker@example.com,True,False,0,-1,0,среднее,плохое
FAM-32459,Павлодар,Ramosfurt,sdv-id-ceHWtJ,1,0,391974.55,False,общежитие,пенсионеры,2021-10-24,2025-06-17,8 963 199 75 07,morenocheyenne@example.org,True,True,0,-2,1,высшее,плохое
FAM-51777,Актобе,South Jessica,sdv-id-QzpJrQ,7,5,248397.14,True,общежитие,малоимущая,2023-12-22,2025-06-17,+7 273 991 90 41,elliottamanda@example.org,False,False,0,1,2,среднее,удовлетворительное
FAM-79096,Павлодар,Port Pamelaside,sdv-id-AgNXaa,3,0,271910.66,True,частный дом,малоимущая,2021-07-11,2025-06-17,85393539772,kennedysean@example.org,True,True,0,0,2,высшее,удовлетворительное
FAM-61002,Нур-Султан,Port Crystalside,sdv-id-VndSTb,5,3,52293.85,True,общежитие,многодетная,2025-06-03,2025-06-17,+7 (362) 021-95-55,juliehernandez@example.com,True,True,1,0,1,начальное,удовлетворительное
FAM-38706,Тараз,Yatesburgh,sdv-id-ZQNbCk,6,0,210769.24,True,общежитие,инвалиды,2024-05-03,2024-10-24,8 (336) 726-7667,torresdavid@example.com,True,False,0,0,1,среднее специальное,удовлетворительное
FAM-38706,Шымкент,Port Brent,sdv-id-RmKaAZ,2,0,256922.56,False,частный дом,обычная,2021-01-02,2023-10-18,+7 151 136 0047,handersen@example.org,False,False,0,0,0,начальное,удовлетворительное
FAM-13754,Актобе,Juliechester,sdv-id-ZfcIys,4,3,191348.37,True,частный дом,многодетная,2022-09-20,2025-03-23,+7 985 183 47 83,gilesashley@example.net,False,False,0,-2,3,начальное,хорошее
FAM-39394,Нур-Султан,Lake Ronaldmouth,sdv-id-VtutKn,4,3,157286.73,False,квартира,многодетная,2023-04-09,2025-06-17,8 (524) 288-53-66,amy54@example.org,True,False,0,0,1,среднее,удовлетворительное
FAM-11364,Павлодар,Steventon,sdv-id-yKfTVN,3,1,462093.08,False,общежитие,инвалиды,2023-02-19,2025-03-09,83274267741,trantammie@example.net,True,False,0,1,0,высшее,отличное
FAM-58857,Шымкент,Bruceshire,sdv-id-vXbMrz,3,0,241307.75,True,общежитие,малоимущая,2024-08-21,2025-05-29,+7 (634) 885-3275,jonescassandra@example.com,True,False,0,0,0,начальное,плохое
FAM-11148,Нур-Султан,Grosston,sdv-id-AYHtrm,8,1,310244.2,False,квартира,инвалиды,2024-08-27,2025-06-17,8 (524) 288-53-66,msantos@example.net,True,False,0,0,1,среднее специальное,отличное
FAM-67360,Усть-Каменогорск,East Deborahmouth,sdv-id-uJrkDZ,2,0,179757.71,True,арендуемое жильё,малоимущая,2024-05-21,2025-04-24,8 743 603 63 10,paul28@example.org,False,True,0,-2,0,среднее специальное,плохое
FAM-42292,Тараз,Port Paula,sdv-id-owYPWQ,6,4,334171.28,False,арендуемое жильё,малоимущая,2021-10-31,2025-06-17,8 (582) 458-02-91,dianejames@example.net,True,True,1,0,1,среднее специальное,плохое
FAM-44808,Шымкент,Floresberg,sdv-id-LdiAiu,4,1,262182.1,True,общежитие,инвалиды,2023-08-20,2025-06-17,+7 (274) 345-5659,diane19@example.com,True,False,1,3,0,начальное,удовлетворительное
FAM-57463,Караганда,Staceyfurt,sdv-id-LFhrRU,1,0,218661.9,True,арендуемое жильё,малоимущая,2021-12-29,2025-04-19,82100297173,lwoodard@example.org,True,False,0,0,0,среднее специальное,удовлетворительное
FAM-86923,Усть-Каменогорск,Lake Brandy,sdv-id-HUcjMu,1,0,473027.48,False,арендуемое жильё,малоимущая,2022-10-10,2024-04-21,+7 432 208 91 99,lalvarez@example.net,False,True,0,2,0,среднее специальное,хорошее
FAM-49604,Павлодар,Port Mark,sdv-id-LvRMGg,6,3,52293.85,False,частный дом,многодетная,2025-06-11,2025-06-17,+7 526 518 8377,brichard@example.com,False,True,0,0,1,высшее,плохое
FAM-28616,Тараз,West Katiehaven,sdv-id-CTeHmA,1,0,497513.74,False,общежитие,инвалиды,2023-11-17,2025-06-17,+75559907694,thomas86@example.com,True,True,0,1,0,среднее специальное,хорошее
FAM-36717,Алматы,East Sabrinaland,sdv-id-Jlbibv,4,4,52293.85,False,квартира,малоимущая,2023-01-11,2025-06-17,+7 (634) 885-3275,daycharles@example.net,False,True,0,0,0,начальное,хорошее
FAM-72544,Нур-Султан,Lake Troyborough,sdv-id-hnFbrd,8,0,389526.11,True,квартира,пенсионеры,2022-12-02,2024-09-03,85393539772,apriljohnson@example.net,True,True,0,-2,3,высшее,удовлетворительное
FAM-17789,Усть-Каменогорск,West Joshuastad,sdv-id-aOrdgR,5,1,195962.48,False,частный дом,инвалиды,2022-10-11,2025-06-17,+7 (912) 824-4845,zachary22@example.com,True,False,0,1,0,высшее,отличное
FAM-74166,Алматы,West Martinberg,sdv-id-rDpJYb,7,2,201933.13,False,арендуемое жильё,малоимущая,2021-09-08,2025-06-07,+7 985 183 47 83,brownjennifer@example.net,True,True,1,2,0,начальное,удовлетворительное
FAM-27425,Тараз,West Tim,sdv-id-SbgBvr,7,1,52293.85,False,частный дом,инвалиды,2022-12-11,2025-06-17,8 411 483 7964,toddscott@example.org,True,False,1,0,0,среднее,плохое
FAM-36158,Павлодар,West Christopher,sdv-id-eVDlVs,2,0,408408.36,False,частный дом,инвалиды,2025-06-11,2025-06-17,8 (062) 057-48-68,ruben56@example.org,True,False,0,0,1,среднее специальное,отличное
FAM-30606,Актобе,Klineside,sdv-id-LXaloA,5,5,347542.36,False,общежитие,инвалиды,2023-07-09,2025-06-17,8 260 972 84 41,abarnes@example.org,True,False,1,0,0,среднее специальное,плохое
FAM-17304,Тараз,South Troy,sdv-id-rbhngl,4,0,251196.03,True,частный дом,обычная,2022-06-25,2025-06-09,8 (086) 740-19-20,wilsonangela@example.org,True,True,0,-2,1,начальное,удовлетворительное
FAM-93445,Павлодар,South Sheilaland,sdv-id-QwiWtz,8,4,94560.55,True,квартира,инвалиды,2022-07-23,2025-06-17,8 (181) 700-43-98,mikeparker@example.org,True,True,0,0,1,высшее,удовлетворительное
FAM-53574,Караганда,Juarezberg,sdv-id-gCkJke,3,0,497513.74,True,частный дом,обычная,2021-08-16,2025-06-17,8 861 169 46 98,sarah97@example.com,True,False,0,0,0,среднее специальное,удовлетворительное
FAM-68923,Тараз,Port Jennifer,sdv-id-iNsaqS,4,2,222524.35,True,частный дом,малоимущая,2022-03-16,2025-06-17,8 (282) 602-71-40,wallacekimberly@example.net,False,False,0,2,2,начальное,отличное
FAM-55453,Павлодар,Rodriguezborough,sdv-id-AQkphc,5,2,339268.57,False,общежитие,пенсионеры,2022-12-01,2025-06-17,+73005272781,gregory50@example.org,True,True,0,0,1,среднее специальное,плохое
FAM-39580,Караганда,Jorgeport,sdv-id-qggQro,3,0,291570.91,False,арендуемое жильё,пенсионеры,2020-07-13,2025-06-17,8 915 722 80 47,darren28@example.org,False,True,0,0,1,начальное,хорошее
